"video_key","cell_id","curv_moment_speed","curv_tracked_speed","neigh_min_dist","population_type","uni_id"
144,416,138.184235368661,93.9357732659379,2.70524542820115,"Colonisation","8:6"
144,467,141.281162571194,98.1798130168761,51.0477373259367,"Colonisation","8:6"
144,469,124.750211989742,63.1502177954242,42.9030077767635,"Colonisation","8:6"
144,472,135.969149797385,185.910741540134,83.0432457161643,"Colonisation","8:6"
144,473,148.70617916764,65.7688572597065,29.6007794105089,"Colonisation","8:6"
144,478,165.212422431542,56.7311194861995,61.665835378782,"Colonisation","8:6"
144,479,171.391651688243,52.40349201322,59.379064998586,"Colonisation","8:6"
144,482,105.126477775194,48.219128706075,72.6405306895412,"Colonisation","8:6"
144,484,67.1971936154501,37.9923676590706,19.6383309654829,"Colonisation","8:6"
144,485,43.7648866807987,34.1770353011311,19.6033142882598,"Colonisation","8:6"
144,5,143.11861509487,67.0269939956277,16.4226415484915,"Colonisation","8:6"
144,57,153.257065914651,72.3935005760212,10.1497263064163,"Colonisation","8:6"
144,7,54.5618385703862,97.7744620168908,71.4144964619158,"Colonisation","8:6"
144,8,101.280037408781,67.9993006462406,26.2061881514718,"Colonisation","8:6"
144,9,120.960701028687,72.8464688870554,54.1317873638579,"Colonisation","8:6"
152,1,170.339870402448,122.532848909594,8.00871631861003,"Colonisation","9:5"
152,11,164.642272519809,158.29862000422,23.871098495986,"Colonisation","9:5"
152,128,85.8198749790923,45.8047058061619,9.40350125273478,"Colonisation","9:5"
152,156,70.5702906654468,71.1668130077828,183.125039006685,"Colonisation","9:5"
152,176,185.720998041024,330.436803140028,16.569562216047,"Colonisation","9:5"
152,18,148.906735943526,96.5643792544429,39.7644239275953,"Colonisation","9:5"
152,182,287.484772289984,130.907353704438,3.61976159841311,"Colonisation","9:5"
152,19,73.2685998800652,112.640283774081,211.486403657055,"Colonisation","9:5"
152,193,90.7096171635961,43.4132240727497,20.8535835942965,"Colonisation","9:5"
152,21,89.7649230734247,49.8434073171465,15.7625911090803,"Colonisation","9:5"
152,23,94.975114772892,32.8439308663106,60.5783574872595,"Colonisation","9:5"
152,239,124.271035007852,65.553769307418,6.93831179623193,"Colonisation","9:5"
152,24,122.439620433757,74.9753475628862,25.0714477709733,"Colonisation","9:5"
152,26,176.392437720711,69.3288653396885,11.9051726961763,"Colonisation","9:5"
152,27,143.799897511888,59.4367081273069,13.3035014031101,"Colonisation","9:5"
152,274,197.563778655794,210.305549629785,5.10324702096519,"Colonisation","9:5"
152,279,112.586107501983,65.0766262243262,9.88979542868358,"Colonisation","9:5"
152,286,311.355229410595,139.502399726164,60.6537560189299,"Colonisation","9:5"
152,29,232.016463369846,100.851951569087,3.92395654309999,"Colonisation","9:5"
152,30,106.795265770466,46.5026165375216,83.0002043018906,"Colonisation","9:5"
152,31,106.715518127552,55.2286905224595,23.5857625429658,"Colonisation","9:5"
152,32,293.632279393087,141.487574387008,2.4480145478449,"Colonisation","9:5"
152,33,97.2841598551698,41.3789167220144,12.873910251915,"Colonisation","9:5"
152,334,74.3297338576036,39.4353704201232,10.6826368159563,"Colonisation","9:5"
152,376,214.021338859416,71.065477966084,27.3884502833388,"Colonisation","9:5"
152,40,97.7442691894252,55.3996535468946,12.0334008397861,"Colonisation","9:5"
152,405,163.051726664581,49.3363505961174,10.7331418955197,"Colonisation","9:5"
152,410,124.165861713296,115.612875498817,2.90730639404311,"Colonisation","9:5"
152,42,207.856176810788,122.644768593973,2.83112108068205,"Colonisation","9:5"
152,421,175.735998237005,74.9121654172727,7.20635105554938,"Colonisation","9:5"
152,425,34.3179383381883,31.3611456207933,15.4282315729318,"Colonisation","9:5"
152,43,164.209959461795,266.747387559138,6.1591251725858,"Colonisation","9:5"
152,460,234.124410027415,102.339304326101,5.18968089040545,"Colonisation","9:5"
152,462,177.302006664138,80.452097313309,146.050021612893,"Colonisation","9:5"
152,464,106.468115685927,79.6878288627456,5.00083357562728,"Colonisation","9:5"
152,465,86.7942246337692,37.9977781954603,26.7765169321994,"Colonisation","9:5"
152,466,109.457890871951,64.5420113479804,16.7423010185801,"Colonisation","9:5"
152,467,95.9451877390697,35.5859113563238,23.3422269954945,"Colonisation","9:5"
152,468,122.941989536837,54.9049698814905,8.65611831313934,"Colonisation","9:5"
152,471,93.9701544730218,45.1106856160969,10.5808251853717,"Colonisation","9:5"
152,473,103.572284973017,61.7573421188249,14.222428388975,"Colonisation","9:5"
152,474,235.894665019632,104.303526251277,2.88904962757375,"Colonisation","9:5"
152,475,179.756143661746,180.589754649682,3.65968480984089,"Colonisation","9:5"
152,476,131.062156442706,69.0505992163081,5.30725565818716,"Colonisation","9:5"
152,481,75.8007508676816,52.7281945651178,4.31332216360947,"Colonisation","9:5"
152,53,73.9514818622324,83.0074194651329,4.71816209419086,"Colonisation","9:5"
155,10,159.001676772622,89.9466871736306,6.70774519377452,"Colonisation","9:2"
155,108,160.75393731024,88.2707755419432,5.41458240857305,"Colonisation","9:2"
155,12,111.693403621378,51.4741314465276,101.742675565275,"Colonisation","9:2"
155,13,94.8091732154633,52.112344925363,66.2616150725577,"Colonisation","9:2"
155,14,100.264486289677,86.6005317752986,21.9712287476645,"Colonisation","9:2"
155,15,99.7523745098561,41.779791314518,123.956180356779,"Colonisation","9:2"
155,16,187.682046699534,77.8412607958698,7.03788095594637,"Colonisation","9:2"
155,17,102.356333240202,52.0987784420498,116.524868756011,"Colonisation","9:2"
155,21,109.659378866673,64.5158808308408,88.074750775933,"Colonisation","9:2"
155,400,140.873296794611,68.7888013990978,9.63505751244901,"Colonisation","9:2"
155,446,106.416908416336,61.3965893815793,11.0806015449369,"Colonisation","9:2"
155,447,62.0895840735769,46.6904065346023,13.2919187031706,"Colonisation","9:2"
155,7,103.68771103656,84.8710660935376,53.647454048241,"Colonisation","9:2"
155,8,91.8686952152174,62.6214702720643,16.2455618420727,"Colonisation","9:2"
156,1,147.863584457829,54.7888531117842,67.63855776992,"Colonisation","9:2"
156,10,130.900950214517,63.5704749006813,41.9533606703807,"Colonisation","9:2"
156,11,103.09134409445,47.0156101152602,89.7245753221378,"Colonisation","9:2"
156,12,252.643301472184,270.424029553424,42.7731997555626,"Colonisation","9:2"
156,239,368.518741021513,122.03931321975,249.71800018792,"Colonisation","9:2"
156,312,90.2845080792907,36.2287115927865,57.9499272577057,"Colonisation","9:2"
156,38,149.76648902965,69.6825420582827,60.7760287960487,"Colonisation","9:2"
156,5,114.88166207338,51.3853722249464,24.3188747210222,"Colonisation","9:2"
156,7,154.619730746306,101.590943325075,50.1524396728692,"Colonisation","9:2"
156,72,105.826186948832,37.5874241533477,72.817779282797,"Colonisation","9:2"
156,8,87.6786440946085,396.441045472938,242.030486439842,"Colonisation","9:2"
156,9,95.4312595501675,68.9440112815647,48.3686672239075,"Colonisation","9:2"
157,10,148.281572627619,61.0619964475354,23.4844999360907,"Colonisation","9:3"
157,12,101.007722356411,59.963263615886,3.88682292743365,"Colonisation","9:3"
157,124,122.910553574796,61.7865136653763,45.5857052132837,"Colonisation","9:3"
157,14,136.632799427759,44.9883669573289,88.7717532436734,"Colonisation","9:3"
157,15,220.896469358694,70.3053623176873,147.030556200387,"Colonisation","9:3"
157,16,133.599366987435,82.9436631653296,25.3154928697264,"Colonisation","9:3"
